Date,Invoice ID,Product Name,Category,Quantity,Unit Price,Total Sales,Payment Method,Branch,Customer Type
2024-09-05 17:00:00,INV9095,Smartphone,Electronics,4,19991,79964,Online Gateway,Riverside,Returning
2024-07-07 23:00:00,INV9096,Jeans,Fashion,4,1754,7016,Online Gateway,City Center,New
2024-10-13 19:00:00,INV9097,Mixer Grinder,Home Appliances,1,3305,3305,Online Gateway,City Center,Returning
2024-12-04 15:00:00,INV9098,Washing Machine,Home Appliances,1,14972,14972,UPI,Riverside,New
2024-01-31 14:00:00,INV9099,Mixer Grinder,Home Appliances,3,3359,10077,Cash,Riverside,New
2024-01-27 08:00:00,INV9100,Laptop,Electronics,4,59994,239976,Cash,Riverside,New
2024-06-26 20:00:00,INV9101,Notebook,Books,3,-1,-3,Cash,Riverside,Returning
2024-06-19 19:00:00,INV9102,Washing Machine,Home Appliances,1,15154,15154,Card,Riverside,Returning
2024-04-30 21:00:00,INV9103,Pen Set,Books,3,42,126,Online Gateway,City Center,New
2024-03-10 07:00:00,INV9104,T-shirt,Fashion,2,717,1434,Online Gateway,Riverside,Returning
2024-08-20 23:00:00,INV9105,Microwave,Home Appliances,3,6985,20955,UPI,Riverside,New
2024-06-10 08:00:00,INV9106,Washing Machine,Home Appliances,5,14897,74485,UPI,City Center,Returning
2024-02-13 22:00:00,INV9107,Laptop,Electronics,3,59899,179697,Card,City Center,Returning
2024-12-23 04:00:00,INV9108,Novel,Books,5,522,2610,Online Gateway,Riverside,New
2024-05-08 10:00:00,INV9109,Mixer Grinder,Home Appliances,1,3563,3563,Online Gateway,Riverside,New
2024-11-29 15:00:00,INV9110,T-shirt,Fashion,1,748,748,Cash,City Center,Returning
2024-06-26 13:00:00,INV9111,Shoes,Fashion,3,2569,7707,Online Gateway,Riverside,Returning
2024-04-09 13:00:00,INV9112,Smartphone,Electronics,2,20180,40360,Online Gateway,City Center,New
2024-05-28 01:00:00,INV9113,Microwave,Home Appliances,5,6828,34140,Card,City Center,New
2024-08-02 02:00:00,INV9114,Laptop,Electronics,5,60131,300655,UPI,Riverside,New
2024-01-23 16:00:00,INV9115,Smartphone,Electronics,2,19843,39686,Card,Riverside,Returning
2024-06-01 15:00:00,INV9116,Jeans,Fashion,4,1910,7640,Cash,City Center,Returning
2024-04-03 07:00:00,INV9117,Headphones,Electronics,3,1505,4515,Online Gateway,Riverside,New
2024-06-06 05:00:00,INV9118,Shoes,Fashion,1,2495,2495,Card,Riverside,Returning
2024-04-19 11:00:00,INV9119,Microwave,Home Appliances,5,6901,34505,Online Gateway,City Center,Returning
2024-10-02 18:00:00,INV9120,Smartphone,Electronics,1,19945,19945,Cash,City Center,Returning
2024-10-09 12:00:00,INV9121,Microwave,Home Appliances,4,7047,28188,Online Gateway,Riverside,Returning
2024-11-29 23:00:00,INV9122,Novel,Books,2,680,1360,Card,City Center,Returning
2024-05-10 10:00:00,INV9123,Novel,Books,4,545,2180,Card,Riverside,New
2024-01-05 00:00:00,INV9124,Novel,Books,4,541,2164,UPI,Riverside,Returning
2024-06-09 18:00:00,INV9125,Novel,Books,1,367,367,Cash,Riverside,Returning
2024-04-22 20:00:00,INV9126,T-shirt,Fashion,1,683,683,UPI,Riverside,New
2024-08-12 21:00:00,INV9127,Mixer Grinder,Home Appliances,5,3370,16850,Online Gateway,Riverside,Returning
2024-09-13 08:00:00,INV9128,Novel,Books,3,361,1083,Card,Riverside,Returning
2024-01-20 00:00:00,INV9129,Microwave,Home Appliances,3,7192,21576,Online Gateway,Riverside,New
2024-09-03 10:00:00,INV9130,Mixer Grinder,Home Appliances,4,3565,14260,Online Gateway,City Center,New
2024-07-01 00:00:00,INV9131,T-shirt,Fashion,1,876,876,Card,Riverside,New
2024-06-19 08:00:00,INV9132,Pen Set,Books,5,-4,-20,Cash,Riverside,Returning
2024-12-15 23:00:00,INV9133,T-shirt,Fashion,4,742,2968,Card,Riverside,New
2024-03-21 17:00:00,INV9134,Microwave,Home Appliances,2,6985,13970,UPI,Riverside,Returning
2024-02-17 18:00:00,INV9135,Pen Set,Books,2,95,190,Online Gateway,City Center,New
2024-08-02 16:00:00,INV9136,Novel,Books,3,429,1287,Online Gateway,City Center,Returning
2024-06-28 03:00:00,INV9137,T-shirt,Fashion,1,833,833,UPI,City Center,New
2024-12-04 06:00:00,INV9138,Novel,Books,1,429,429,Online Gateway,City Center,New
2024-12-25 18:00:00,INV9139,Microwave,Home Appliances,5,6886,34430,Cash,City Center,Returning
2024-11-19 07:00:00,INV9140,Washing Machine,Home Appliances,5,15106,75530,Cash,City Center,Returning
2024-11-27 09:00:00,INV9141,Mixer Grinder,Home Appliances,4,3545,14180,Online Gateway,City Center,Returning
2024-07-18 08:00:00,INV9142,Jeans,Fashion,1,1654,1654,Card,City Center,New
2024-03-01 21:00:00,INV9143,Jeans,Fashion,4,1831,7324,Online Gateway,Riverside,Returning
2024-02-18 07:00:00,INV9144,Shoes,Fashion,1,2690,2690,Online Gateway,Riverside,New
2024-01-17 02:00:00,INV9145,Mixer Grinder,Home Appliances,4,3392,13568,Online Gateway,Riverside,Returning
2024-10-26 16:00:00,INV9146,Pen Set,Books,5,60,300,Cash,Riverside,New
2024-07-17 23:00:00,INV9147,Shoes,Fashion,5,2500,12500,Card,City Center,New
2024-05-22 01:00:00,INV9148,Laptop,Electronics,2,59872,119744,Online Gateway,City Center,Returning
2024-01-29 17:00:00,INV9149,Notebook,Books,5,164,820,Online Gateway,Riverside,New
2024-10-19 20:00:00,INV9150,Novel,Books,3,506,1518,Online Gateway,Riverside,Returning
2024-10-29 14:00:00,INV9151,Novel,Books,4,531,2124,Cash,Riverside,New
2024-08-24 00:00:00,INV9152,Washing Machine,Home Appliances,3,14937,44811,Card,Riverside,Returning
2024-10-08 22:00:00,INV9153,T-shirt,Fashion,1,667,667,Cash,Riverside,Returning
2024-02-09 16:00:00,INV9154,Headphones,Electronics,1,1576,1576,Cash,City Center,New
2024-09-12 22:00:00,INV9155,Mixer Grinder,Home Appliances,5,3427,17135,UPI,City Center,New
2024-09-05 15:00:00,INV9156,Laptop,Electronics,5,59883,299415,Cash,Riverside,New
2024-10-27 05:00:00,INV9157,Washing Machine,Home Appliances,3,14813,44439,UPI,Riverside,Returning
2024-04-13 12:00:00,INV9158,Mixer Grinder,Home Appliances,4,3616,14464,Online Gateway,City Center,New
2024-03-18 06:00:00,INV9159,Smartphone,Electronics,5,19886,99430,Card,City Center,New
2024-05-14 15:00:00,INV9160,Jeans,Fashion,2,1753,3506,Cash,Riverside,New
2024-04-18 05:00:00,INV9161,Jeans,Fashion,4,1767,7068,UPI,City Center,Returning
2024-11-22 05:00:00,INV9162,Washing Machine,Home Appliances,5,15013,75065,Cash,City Center,Returning
2024-12-07 02:00:00,INV9163,Microwave,Home Appliances,5,7180,35900,Card,City Center,New
2024-06-14 23:00:00,INV9164,Shoes,Fashion,3,2523,7569,UPI,City Center,New
2024-10-17 03:00:00,INV9165,Smartphone,Electronics,5,19937,99685,UPI,Riverside,Returning
2024-10-05 12:00:00,INV9166,Washing Machine,Home Appliances,4,14842,59368,Online Gateway,City Center,Returning
2024-01-28 08:00:00,INV9167,Laptop,Electronics,4,59944,239776,Cash,City Center,New
2024-11-18 15:00:00,INV9168,Smartphone,Electronics,5,19957,99785,Cash,Riverside,New
2024-10-11 23:00:00,INV9169,Notebook,Books,2,226,452,Online Gateway,Riverside,New
2024-09-20 00:00:00,INV9170,Shoes,Fashion,3,2624,7872,Online Gateway,Riverside,Returning
2024-11-26 18:00:00,INV9171,T-shirt,Fashion,4,982,3928,Cash,City Center,New
2024-09-14 08:00:00,INV9172,Shoes,Fashion,5,2443,12215,Online Gateway,Riverside,New
2024-05-16 21:00:00,INV9173,Washing Machine,Home Appliances,3,14954,44862,Cash,City Center,New
2024-08-19 15:00:00,INV9174,Pen Set,Books,5,158,790,Cash,Riverside,New
2024-05-28 11:00:00,INV9175,Jeans,Fashion,2,1773,3546,UPI,City Center,Returning
2024-07-10 00:00:00,INV9176,Notebook,Books,4,-36,-144,Online Gateway,City Center,Returning
2024-07-19 17:00:00,INV9177,Pen Set,Books,5,-107,-535,Card,Riverside,Returning
2024-07-29 01:00:00,INV9178,Jeans,Fashion,1,1725,1725,UPI,City Center,Returning
2024-09-14 14:00:00,INV9179,Notebook,Books,3,216,648,Cash,Riverside,New
2024-11-30 10:00:00,INV9180,Jeans,Fashion,5,1670,8350,UPI,City Center,Returning
2024-05-15 04:00:00,INV9181,Notebook,Books,3,293,879,UPI,Riverside,Returning
2024-02-13 08:00:00,INV9182,Smartphone,Electronics,2,19830,39660,Online Gateway,City Center,Returning
2024-04-04 17:00:00,INV9183,Smartphone,Electronics,1,20119,20119,UPI,Riverside,New
2024-05-31 05:00:00,INV9184,Notebook,Books,4,-21,-84,UPI,City Center,New
2024-03-29 02:00:00,INV9185,Shoes,Fashion,1,2461,2461,UPI,Riverside,Returning
2024-11-02 20:00:00,INV9186,Shoes,Fashion,5,2700,13500,UPI,Riverside,New
2024-03-10 21:00:00,INV9187,Mixer Grinder,Home Appliances,1,3652,3652,UPI,Riverside,New
2024-05-08 22:00:00,INV9188,Laptop,Electronics,5,59884,299420,Card,City Center,Returning
2024-09-01 17:00:00,INV9189,Laptop,Electronics,4,60086,240344,Online Gateway,City Center,New
2024-04-05 04:00:00,INV9190,Jeans,Fashion,2,1897,3794,Cash,City Center,New
2024-07-29 12:00:00,INV9191,T-shirt,Fashion,2,695,1390,Card,Riverside,New
2024-10-21 06:00:00,INV9192,Laptop,Electronics,3,60148,180444,UPI,Riverside,Returning
2024-03-07 05:00:00,INV9193,Pen Set,Books,4,-75,-300,UPI,Riverside,Returning
2024-04-15 00:00:00,INV9194,Washing Machine,Home Appliances,3,15175,45525,Online Gateway,City Center,New
2024-07-12 16:00:00,INV9195,Novel,Books,2,608,1216,UPI,City Center,New
2024-08-26 17:00:00,INV9196,Laptop,Electronics,5,60149,300745,UPI,City Center,Returning
2024-01-29 22:00:00,INV9197,Microwave,Home Appliances,5,7025,35125,Card,City Center,Returning
2024-11-21 07:00:00,INV9198,Microwave,Home Appliances,2,7171,14342,Card,Riverside,New
2024-06-02 11:00:00,INV9199,Laptop,Electronics,1,60087,60087,Online Gateway,Riverside,Returning
2024-10-06 08:00:00,INV9200,Washing Machine,Home Appliances,1,15030,15030,UPI,Riverside,Returning
2024-11-03 00:00:00,INV9201,Headphones,Electronics,3,1647,4941,Online Gateway,Riverside,New
2024-03-23 03:00:00,INV9202,Shoes,Fashion,2,2529,5058,Cash,Riverside,Returning
2024-12-01 15:00:00,INV9203,Mixer Grinder,Home Appliances,4,3468,13872,Cash,City Center,New
2024-06-24 18:00:00,INV9204,Laptop,Electronics,4,59974,239896,Card,City Center,Returning
2024-03-18 20:00:00,INV9205,Washing Machine,Home Appliances,5,14824,74120,Online Gateway,Riverside,New
2024-03-10 15:00:00,INV9206,Novel,Books,1,623,623,Online Gateway,Riverside,Returning
2024-03-13 00:00:00,INV9207,Microwave,Home Appliances,4,6897,27588,Card,City Center,New
2024-11-14 00:00:00,INV9208,T-shirt,Fashion,3,998,2994,UPI,City Center,Returning
2024-09-23 19:00:00,INV9209,Shoes,Fashion,1,2593,2593,Online Gateway,City Center,New
2024-09-10 20:00:00,INV9210,Smartphone,Electronics,1,19892,19892,Cash,City Center,Returning
2024-03-30 06:00:00,INV9211,Microwave,Home Appliances,2,7112,14224,Cash,Riverside,Returning
2024-09-14 16:00:00,INV9212,Headphones,Electronics,4,1342,5368,Online Gateway,Riverside,Returning
2024-09-07 10:00:00,INV9213,T-shirt,Fashion,4,633,2532,Cash,Riverside,New
2024-01-11 13:00:00,INV9214,Jeans,Fashion,2,1826,3652,UPI,Riverside,Returning
2024-06-19 22:00:00,INV9215,Headphones,Electronics,1,1578,1578,Card,City Center,New
2024-05-27 14:00:00,INV9216,Laptop,Electronics,1,59838,59838,Online Gateway,City Center,New
2024-04-25 15:00:00,INV9217,Headphones,Electronics,1,1469,1469,Card,City Center,New
2024-11-15 22:00:00,INV9218,Microwave,Home Appliances,3,6835,20505,Online Gateway,Riverside,Returning
2024-09-15 20:00:00,INV9219,Shoes,Fashion,1,2581,2581,Online Gateway,City Center,Returning
2024-07-12 05:00:00,INV9220,Headphones,Electronics,5,1639,8195,Card,City Center,Returning
2024-09-08 10:00:00,INV9221,Microwave,Home Appliances,2,6908,13816,Card,Riverside,Returning
2024-12-18 09:00:00,INV9222,Pen Set,Books,3,-7,-21,Online Gateway,City Center,New
2024-09-26 20:00:00,INV9223,Washing Machine,Home Appliances,1,15001,15001,Cash,Riverside,Returning
2024-05-11 04:00:00,INV9224,Notebook,Books,2,151,302,Online Gateway,City Center,New
2024-05-19 23:00:00,INV9225,T-shirt,Fashion,1,878,878,Cash,City Center,New
2024-02-11 20:00:00,INV9226,Microwave,Home Appliances,2,7111,14222,Cash,Riverside,Returning
2024-07-15 13:00:00,INV9227,Novel,Books,5,668,3340,Cash,City Center,New
2024-05-16 07:00:00,INV9228,Microwave,Home Appliances,1,7176,7176,UPI,Riverside,Returning
2024-01-09 17:00:00,INV9229,Microwave,Home Appliances,4,7178,28712,UPI,Riverside,Returning
2024-08-18 19:00:00,INV9230,Jeans,Fashion,4,1903,7612,Cash,City Center,New
2024-01-07 09:00:00,INV9231,Washing Machine,Home Appliances,4,15172,60688,UPI,Riverside,Returning
2024-05-29 17:00:00,INV9232,Novel,Books,1,310,310,Card,Riverside,Returning
2024-12-24 14:00:00,INV9233,Mixer Grinder,Home Appliances,4,3461,13844,Card,City Center,New
2024-02-23 12:00:00,INV9234,Mixer Grinder,Home Appliances,1,3447,3447,UPI,City Center,New
2024-05-11 04:00:00,INV9235,T-shirt,Fashion,2,612,1224,UPI,City Center,New
2024-02-02 00:00:00,INV9236,Microwave,Home Appliances,1,6801,6801,Cash,City Center,Returning
2024-08-21 15:00:00,INV9237,Microwave,Home Appliances,3,6972,20916,UPI,Riverside,Returning
2024-05-13 10:00:00,INV9238,Shoes,Fashion,5,2522,12610,UPI,City Center,Returning
2024-04-26 03:00:00,INV9239,Shoes,Fashion,5,2371,11855,UPI,City Center,New
2024-04-02 02:00:00,INV9240,Microwave,Home Appliances,2,7124,14248,Card,City Center,New
2024-11-04 07:00:00,INV9241,Jeans,Fashion,5,1683,8415,Cash,Riverside,New
2024-09-21 02:00:00,INV9242,Washing Machine,Home Appliances,2,15150,30300,Card,City Center,New
2024-12-29 21:00:00,INV9243,Pen Set,Books,3,133,399,Cash,Riverside,New
2024-01-15 22:00:00,INV9244,Smartphone,Electronics,2,20195,40390,UPI,City Center,Returning
2024-02-05 09:00:00,INV9245,T-shirt,Fashion,2,630,1260,Online Gateway,Riverside,Returning
2024-11-08 10:00:00,INV9246,Microwave,Home Appliances,2,6847,13694,Cash,City Center,Returning
2024-07-07 10:00:00,INV9247,Smartphone,Electronics,4,20064,80256,Cash,City Center,New
2024-04-16 00:00:00,INV9248,Notebook,Books,4,112,448,Online Gateway,City Center,Returning
2024-03-17 07:00:00,INV9249,Headphones,Electronics,1,1470,1470,Card,Riverside,Returning
2024-03-02 08:00:00,INV9250,Shoes,Fashion,4,2358,9432,Cash,City Center,Returning
2024-01-14 17:00:00,INV9251,Laptop,Electronics,4,60073,240292,Online Gateway,Riverside,Returning
2024-08-31 19:00:00,INV9252,Washing Machine,Home Appliances,3,14851,44553,UPI,Riverside,New
2024-10-20 00:00:00,INV9253,Jeans,Fashion,5,1759,8795,Online Gateway,Riverside,New
2024-08-07 10:00:00,INV9254,Notebook,Books,4,49,196,Card,Riverside,New
2024-06-30 10:00:00,INV9255,Jeans,Fashion,4,1827,7308,Online Gateway,Riverside,Returning
2024-09-25 03:00:00,INV9256,Shoes,Fashion,5,2491,12455,Cash,Riverside,Returning
2024-11-28 10:00:00,INV9257,Laptop,Electronics,2,60171,120342,Card,City Center,Returning
2024-06-25 14:00:00,INV9258,Pen Set,Books,1,-99,-99,UPI,City Center,Returning
2024-09-11 16:00:00,INV9259,Pen Set,Books,1,197,197,Online Gateway,City Center,Returning
2024-07-15 18:00:00,INV9260,Notebook,Books,1,217,217,Online Gateway,City Center,New
2024-02-27 20:00:00,INV9261,Shoes,Fashion,1,2633,2633,UPI,Riverside,Returning
2024-06-23 09:00:00,INV9262,Headphones,Electronics,3,1667,5001,Online Gateway,City Center,New
2024-05-14 19:00:00,INV9263,Jeans,Fashion,5,1961,9805,UPI,City Center,New
2024-07-09 16:00:00,INV9264,Mixer Grinder,Home Appliances,3,3346,10038,Online Gateway,City Center,New
2024-02-15 20:00:00,INV9265,Washing Machine,Home Appliances,2,15080,30160,Cash,Riverside,Returning
2024-12-28 20:00:00,INV9266,Washing Machine,Home Appliances,1,15138,15138,Card,City Center,New
2024-04-15 12:00:00,INV9267,Jeans,Fashion,1,1927,1927,Card,Riverside,New
2024-11-19 18:00:00,INV9268,T-shirt,Fashion,5,704,3520,Online Gateway,City Center,Returning
2024-06-01 22:00:00,INV9269,Washing Machine,Home Appliances,5,14831,74155,Online Gateway,Riverside,New
2024-02-02 13:00:00,INV9270,T-shirt,Fashion,4,674,2696,UPI,Riverside,New
2024-05-26 19:00:00,INV9271,Pen Set,Books,4,87,348,Online Gateway,City Center,New
2024-09-12 11:00:00,INV9272,Mixer Grinder,Home Appliances,4,3681,14724,UPI,City Center,New
2024-07-18 06:00:00,INV9273,Novel,Books,4,446,1784,Online Gateway,Riverside,New
2024-07-27 03:00:00,INV9274,Novel,Books,2,371,742,Online Gateway,City Center,Returning
2024-03-03 13:00:00,INV9275,Mixer Grinder,Home Appliances,4,3312,13248,Card,Riverside,New
2024-05-08 08:00:00,INV9276,Washing Machine,Home Appliances,2,15086,30172,Cash,Riverside,Returning
2024-01-21 22:00:00,INV9277,T-shirt,Fashion,5,679,3395,Online Gateway,City Center,Returning
2024-06-10 21:00:00,INV9278,Microwave,Home Appliances,2,6914,13828,Cash,City Center,Returning
2024-11-29 17:00:00,INV9279,Mixer Grinder,Home Appliances,1,3366,3366,Online Gateway,Riverside,Returning
2024-01-26 23:00:00,INV9280,Shoes,Fashion,3,2303,6909,UPI,City Center,Returning
2024-02-13 18:00:00,INV9281,Pen Set,Books,3,-17,-51,Online Gateway,Riverside,Returning
2024-11-03 17:00:00,INV9282,Pen Set,Books,2,243,486,Card,Riverside,Returning
2024-09-10 09:00:00,INV9283,Novel,Books,4,564,2256,UPI,City Center,Returning
2024-08-16 12:00:00,INV9284,Novel,Books,2,334,668,Online Gateway,Riverside,New
2024-06-06 04:00:00,INV9285,Microwave,Home Appliances,1,6926,6926,UPI,City Center,Returning
2024-06-12 04:00:00,INV9286,Jeans,Fashion,3,1928,5784,Online Gateway,City Center,Returning
2024-06-16 10:00:00,INV9287,Laptop,Electronics,1,59981,59981,Online Gateway,Riverside,Returning
2024-02-25 09:00:00,INV9288,Pen Set,Books,5,-128,-640,Online Gateway,Riverside,Returning
2024-06-20 10:00:00,INV9289,T-shirt,Fashion,5,835,4175,UPI,City Center,New
2024-05-20 07:00:00,INV9290,Mixer Grinder,Home Appliances,2,3360,6720,Card,Riverside,Returning
2024-12-03 07:00:00,INV9291,Laptop,Electronics,4,60074,240296,Card,City Center,Returning
2024-08-02 05:00:00,INV9292,Novel,Books,3,576,1728,Card,City Center,Returning
2024-06-13 15:00:00,INV9293,Jeans,Fashion,2,1746,3492,Cash,Riverside,New
2024-07-30 20:00:00,INV9294,Notebook,Books,2,86,172,Card,Riverside,New
2024-03-06 13:00:00,INV9295,Microwave,Home Appliances,4,7158,28632,UPI,Riverside,Returning
2024-04-19 18:00:00,INV9296,Smartphone,Electronics,3,19850,59550,Cash,City Center,New
2024-04-25 08:00:00,INV9297,Notebook,Books,1,49,49,Online Gateway,City Center,New
2024-08-08 22:00:00,INV9298,Notebook,Books,2,195,390,Card,Riverside,Returning
2024-09-17 10:00:00,INV9299,T-shirt,Fashion,5,963,4815,Cash,City Center,New
2024-02-20 11:00:00,INV9300,Microwave,Home Appliances,4,6837,27348,Card,Riverside,Returning
2024-09-05 03:00:00,INV9301,Pen Set,Books,1,14,14,Online Gateway,Riverside,New
2024-02-18 08:00:00,INV9302,Novel,Books,1,602,602,Cash,Riverside,Returning
2024-09-06 01:00:00,INV9303,T-shirt,Fashion,4,891,3564,UPI,City Center,New
2024-10-20 09:00:00,INV9304,Notebook,Books,2,-86,-172,Card,City Center,New
2024-04-09 07:00:00,INV9305,Washing Machine,Home Appliances,3,14849,44547,Online Gateway,Riverside,Returning
2024-09-01 20:00:00,INV9306,Laptop,Electronics,2,60155,120310,Card,Riverside,Returning
2024-05-27 12:00:00,INV9307,T-shirt,Fashion,3,664,1992,Online Gateway,Riverside,Returning
2024-07-12 03:00:00,INV9308,Headphones,Electronics,5,1307,6535,Card,City Center,Returning
2024-02-15 15:00:00,INV9309,Jeans,Fashion,4,1691,6764,Online Gateway,City Center,New
2024-09-02 21:00:00,INV9310,Mixer Grinder,Home Appliances,1,3486,3486,Cash,City Center,New
2024-12-08 07:00:00,INV9311,Laptop,Electronics,2,59800,119600,Cash,Riverside,New
2024-02-14 23:00:00,INV9312,Microwave,Home Appliances,5,6878,34390,Online Gateway,Riverside,New
2024-12-14 18:00:00,INV9313,Pen Set,Books,2,-124,-248,Card,City Center,Returning
2024-04-28 15:00:00,INV9314,Smartphone,Electronics,1,20077,20077,Cash,Riverside,New
2024-03-22 16:00:00,INV9315,Headphones,Electronics,2,1662,3324,Online Gateway,Riverside,Returning
2024-03-02 09:00:00,INV9316,Headphones,Electronics,1,1487,1487,UPI,City Center,Returning
2024-07-22 16:00:00,INV9317,Pen Set,Books,1,146,146,Cash,Riverside,New
2024-07-26 11:00:00,INV9318,Notebook,Books,2,132,264,Card,City Center,Returning
2024-02-20 12:00:00,INV9319,Headphones,Electronics,5,1509,7545,Card,Riverside,New
2024-08-25 09:00:00,INV9320,T-shirt,Fashion,5,685,3425,Online Gateway,City Center,Returning
2024-01-18 11:00:00,INV9321,Notebook,Books,3,215,645,UPI,Riverside,New
2024-06-01 11:00:00,INV9322,Laptop,Electronics,5,59872,299360,Card,City Center,Returning
2024-08-08 03:00:00,INV9323,Jeans,Fashion,5,1858,9290,UPI,Riverside,New
2024-02-25 20:00:00,INV9324,Mixer Grinder,Home Appliances,2,3434,6868,Online Gateway,City Center,New
2024-08-02 01:00:00,INV9325,Washing Machine,Home Appliances,1,15139,15139,Cash,Riverside,Returning
2024-08-04 05:00:00,INV9326,Mixer Grinder,Home Appliances,4,3487,13948,Card,City Center,New
2024-02-26 17:00:00,INV9327,Novel,Books,4,344,1376,UPI,City Center,Returning
2024-01-25 15:00:00,INV9328,Smartphone,Electronics,4,20039,80156,UPI,City Center,New
2024-01-22 22:00:00,INV9329,Headphones,Electronics,4,1605,6420,Cash,Riverside,Returning
2024-11-23 07:00:00,INV9330,T-shirt,Fashion,5,641,3205,Cash,City Center,Returning
2024-02-23 20:00:00,INV9331,Notebook,Books,2,162,324,UPI,Riverside,Returning
2024-03-09 22:00:00,INV9332,Mixer Grinder,Home Appliances,4,3438,13752,UPI,City Center,New
2024-01-08 19:00:00,INV9333,Novel,Books,2,515,1030,Card,Riverside,Returning
2024-04-24 22:00:00,INV9334,Pen Set,Books,5,-139,-695,Online Gateway,City Center,New
2024-12-29 08:00:00,INV9335,Laptop,Electronics,5,60126,300630,Cash,Riverside,Returning
2024-12-25 09:00:00,INV9336,Laptop,Electronics,1,60091,60091,Online Gateway,Riverside,New
2024-09-24 23:00:00,INV9337,Notebook,Books,3,128,384,UPI,City Center,New
2024-09-08 13:00:00,INV9338,Jeans,Fashion,3,1957,5871,UPI,Riverside,New
2024-12-19 22:00:00,INV9339,Pen Set,Books,5,-13,-65,Online Gateway,City Center,New
2024-06-23 06:00:00,INV9340,Smartphone,Electronics,3,20155,60465,Cash,City Center,New
2024-10-17 13:00:00,INV9341,Washing Machine,Home Appliances,2,14939,29878,Card,Riverside,Returning
2024-01-19 05:00:00,INV9342,Microwave,Home Appliances,1,6802,6802,Card,Riverside,New
2024-02-04 16:00:00,INV9343,Novel,Books,1,501,501,Online Gateway,City Center,Returning
2024-12-30 15:00:00,INV9344,Pen Set,Books,3,249,747,Online Gateway,City Center,Returning
2024-08-29 10:00:00,INV9345,Microwave,Home Appliances,4,6881,27524,UPI,Riverside,Returning
2024-05-28 22:00:00,INV9346,T-shirt,Fashion,4,797,3188,Card,City Center,New
2024-06-06 17:00:00,INV9347,Jeans,Fashion,4,1667,6668,Cash,City Center,New
2024-08-05 12:00:00,INV9348,Laptop,Electronics,4,59927,239708,UPI,Riverside,Returning
2024-11-18 22:00:00,INV9349,Notebook,Books,1,158,158,Cash,Riverside,New
2024-10-11 02:00:00,INV9350,Laptop,Electronics,2,59880,119760,Card,City Center,Returning
2024-01-29 12:00:00,INV9351,Novel,Books,4,476,1904,Online Gateway,City Center,New
2024-06-25 09:00:00,INV9352,Washing Machine,Home Appliances,5,15196,75980,Card,Riverside,Returning
2024-01-25 01:00:00,INV9353,Jeans,Fashion,4,1784,7136,UPI,Riverside,New
2024-11-29 15:00:00,INV9354,Jeans,Fashion,5,1811,9055,UPI,Riverside,Returning
2024-01-10 11:00:00,INV9355,Laptop,Electronics,4,60190,240760,Online Gateway,Riverside,Returning
2024-04-07 00:00:00,INV9356,Mixer Grinder,Home Appliances,2,3636,7272,Online Gateway,Riverside,Returning
2024-04-23 19:00:00,INV9357,Smartphone,Electronics,2,19823,39646,Cash,City Center,New
2024-01-18 22:00:00,INV9358,Jeans,Fashion,3,1733,5199,Online Gateway,Riverside,Returning
2024-03-12 05:00:00,INV9359,Shoes,Fashion,2,2446,4892,Online Gateway,Riverside,New
2024-08-28 22:00:00,INV9360,Novel,Books,3,625,1875,UPI,Riverside,Returning
2024-02-21 10:00:00,INV9361,Laptop,Electronics,3,59860,179580,UPI,Riverside,New
2024-12-19 21:00:00,INV9362,Jeans,Fashion,4,1708,6832,Card,Riverside,New
2024-08-04 21:00:00,INV9363,Washing Machine,Home Appliances,5,14971,74855,Cash,City Center,New
2024-02-29 04:00:00,INV9364,Novel,Books,4,631,2524,Cash,City Center,Returning
2024-02-02 00:00:00,INV9365,Jeans,Fashion,5,1778,8890,UPI,Riverside,New
2024-09-08 10:00:00,INV9366,Headphones,Electronics,5,1568,7840,Cash,City Center,New
2024-12-25 19:00:00,INV9367,Notebook,Books,2,47,94,Cash,Riverside,Returning
2024-05-09 08:00:00,INV9368,Pen Set,Books,1,-109,-109,Cash,City Center,Returning
2024-06-30 11:00:00,INV9369,Microwave,Home Appliances,4,6950,27800,Card,Riverside,New
2024-05-17 17:00:00,INV9370,T-shirt,Fashion,5,919,4595,Cash,Riverside,New
2024-03-05 02:00:00,INV9371,Microwave,Home Appliances,1,6932,6932,Card,Riverside,Returning
2024-02-25 11:00:00,INV9372,Microwave,Home Appliances,3,7109,21327,Card,Riverside,Returning
2024-12-06 08:00:00,INV9373,Washing Machine,Home Appliances,5,15073,75365,Card,Riverside,New
2024-10-16 03:00:00,INV9374,Washing Machine,Home Appliances,1,15158,15158,Online Gateway,Riverside,Returning
2024-12-10 05:00:00,INV9375,T-shirt,Fashion,3,868,2604,Cash,Riverside,New
2024-08-19 14:00:00,INV9376,Smartphone,Electronics,5,20012,100060,UPI,City Center,New
2024-09-04 16:00:00,INV9377,Pen Set,Books,4,138,552,Cash,City Center,Returning
2024-10-23 22:00:00,INV9378,Shoes,Fashion,1,2368,2368,Online Gateway,City Center,Returning
2024-01-21 00:00:00,INV9379,Jeans,Fashion,4,1753,7012,Cash,City Center,Returning
2024-08-07 07:00:00,INV9380,Jeans,Fashion,5,1788,8940,Online Gateway,Riverside,Returning
2024-06-19 14:00:00,INV9381,Jeans,Fashion,5,1648,8240,Card,Riverside,New
